race_id,Horse,Pla.,Act. Wt.,Dr.,Win Odds
42,3499,2,0.06727337859157155,0.07142857142857142,-3.2274350020974207
42,134,3,-1.218167943696651,0.7857142857142857,-4.687060636302861
42,4349,4,1.5612942227505962,0.2857142857142857,-2.7309981157835295
42,2800,5,0.3755661289984293,0.7142857142857143,-2.656890143629808
42,2199,6,-0.08875798704367244,1.0,-3.2274350020974207
42,3301,7,0.3755661289984293,0.5714285714285714,-1.1566515231606993
42,2966,8,0.5278676212398408,0.14285714285714285,-1.4269418529006113
42,1069,9,0.3755661289984293,0.35714285714285715,-3.136463223891694
42,1875,10,-1.7234062447783909,0.21428571428571427,-4.687060636302861
43,1488,1,1.125220491670586,0.38461538461538464,-1.671395898347056
43,591,2,0.3755661289984293,0.46153846153846156,-1.019070712307366
43,535,3,0.2220413184970566,1.0,-2.7418373100484694
43,388,4,-2.067807204702921,0.07692307692307693,-2.6677293378947478
43,231,5,-0.7259415280926242,0.7692307692307693,-1.943329613830698
43,4111,6,-1.0526800168887216,0.5384615384615384,-4.420268093969521
43,1113,7,-0.7259415280926242,0.6153846153846154,-2.0768610064552204
43,2002,8,1.2716866194502348,0.6923076923076923,-3.9946002785438375
43,4058,9,-1.218167943696651,0.8461538461538461,-4.697899830567801
43,2434,10,-0.8886126048260418,0.3076923076923077,-4.697899830567801
44,1827,1,0.06727337859157155,0.07142857142857142,-4.111430967888219
44,3422,2,0.5278676212398408,0.7142857142857143,-2.6645119849518935
44,1444,3,1.2716866194502348,1.0,-4.338488418523565
44,2323,4,-1.7234062447783909,0.6428571428571429,-4.774725185298482
44,3668,5,0.6789651365260526,0.5714285714285714,-1.9023719329049966
44,2010,6,-0.5646432194243015,0.7857142857142857,-3.3984811600320937
44,1098,7,1.125220491670586,0.8571428571428571,-3.175337608717884
44,2642,8,-0.40469470321769196,0.42857142857142855,-4.222656602998443
44,2482,9,-0.5646432194243015,0.21428571428571427,-0.6496089644096286
44,3707,10,-0.2460735758894121,0.5,-3.3576591655118384
44,3716,11,0.06727337859157155,0.14285714285714285,-2.5775006079622633
44,2660,12,-1.3851011982035644,0.9285714285714286,-4.428100577213252
44,2326,13,-0.8886126048260418,0.35714285714285715,-4.774725185298482
45,3304,1,-0.40469470321769196,0.07142857142857142,-1.7030006570222211
45,585,2,-0.7259415280926242,0.8571428571428571,-0.8965247911552725
45,1413,3,0.8288775610628315,0.14285714285714285,-2.0343577929766634
45,3615,4,-0.8886126048260418,0.7142857142857143,-2.282819152275163
45,4176,5,0.6789651365260526,0.5,-4.040677069827537
45,586,6,-0.7259415280926242,0.2857142857142857,-2.5451834167426544
45,908,7,-0.40469470321769196,0.5714285714285714,-4.575353909415707
45,3283,8,-0.08875798704367244,0.7857142857142857,-3.414221263766264
45,805,9,0.5278676212398408,0.6428571428571429,-3.591151971925342
45,1927,10,-0.40469470321769196,1.0,-4.575353909415707
46,538,1,-1.7234062447783909,0.21428571428571427,-1.8016549050259882
46,484,2,-2.242363085889564,1.0,-3.216936803019131
46,3441,3,0.2220413184970566,0.14285714285714285,-3.1428288308654095
46,2075,4,-0.2460735758894121,0.7857142857142857,-1.366336833768143
46,543,5,1.5612942227505962,0.5,-1.5139728325742074
46,4245,6,-1.0526800168887216,0.9285714285714286,-3.8359760114253545
46,4110,7,0.5278676212398408,0.6428571428571429,-3.776552590954554
46,3767,8,0.5278676212398408,0.07142857142857142,-3.7967552982720734
46,2511,9,-1.3851011982035644,0.35714285714285715,-4.479852142978517
46,2338,10,-1.218167943696651,0.5714285714285714,-3.062786123191873
46,3308,11,1.5612942227505962,0.8571428571428571,-1.8862122930540517
47,539,1,-1.0526800168887216,0.6363636363636364,-2.6838263665158837
47,103,2,0.06727337859157155,0.18181818181818182,-1.9335207721159895
47,2171,3,-1.0526800168887216,0.09090909090909091,-3.2591905114194453
47,4055,4,-0.5646432194243015,0.5454545454545454,-0.6689233459736188
47,1193,5,-2.4185277997143197,1.0,-4.083914049768111
47,2479,6,1.5612942227505962,0.8181818181818182,-1.5162212063608225
48,277,1,-0.7259415280926242,0.4,-1.255620447689178
48,2170,2,-0.7259415280926242,0.1,-1.1378374120327945
48,1895,3,-0.8886126048260418,0.5,-2.80789994628333
48,243,4,-0.2460735758894121,0.6,-2.459593252015114
48,3161,5,-2.067807204702921,1.0,-2.277271695221159
48,2174,6,-0.2460735758894121,0.2,-4.305419942513445
